lib/core/core.ml	52	keep:raise-plain	| Error e -> failwith (Fmt.str "%a" pp e.Error.kind)
lib/core/core.ml	82	keep:combinator-def	| Error e -> Error e
lib/interp/interp.ml	113	keep:other	| None -> Core.return env)
lib/interp/interp_decode.ml	100	reduce:of_option	| None -> Core.fail (`Undefined_value name)
lib/interp/interp_decode.ml	114	keep:of_option-no	| None -> Core.fail (`Missing_argument name)
lib/interp/interp_decode.ml	133	keep:of_option-no	| None -> Core.fail (`Missing_argument name)
lib/interp/interp_decode.ml	143	reduce:of_option	| None -> Core.fail (`Missing_argument name)
lib/interp/interp_decode.ml	148	keep:other	| None -> require name default
lib/interp/interp_decode.ml	154	keep:other	| None -> Core.return default
lib/interp/interp_decode.ml	160	keep:other	| None -> require name default
lib/interp/interp_decode.ml	179	keep:other	| None -> require name default
lib/interp/interp_decode.ml	199	keep:other	| None -> Core.return default
lib/interp/interp_decode.ml	249	keep:of_option-no	| None -> Core.fail (`Missing_argument name)
lib/interp/interp_decode.ml	263	keep:of_option-no	| None -> Core.fail (`Unexpected_output_kind (i, "missing"))
lib/interp/interp_decode.ml	274	keep:other	| None -> Core.return env
lib/interp/interp_decode.ml	285	keep:other	| None -> env
lib/native/axis.ml	39	keep:other	| None -> Jsont.Error.msgf Jsont.Meta.none "axis: unknown %S" s)
lib/native/eval_direct.ml	41	reduce:of_option	| None -> Core.fail (`Missing_tensor { context; id })
lib/native/eval_direct.ml	71	keep:of_option-no	| None -> Core.fail (`Missing_constant id)))
lib/native/eval_direct.ml	82	keep:other	| None -> eval_node g env node
lib/native/eval_direct.ml	102	reduce:of_option	| None -> Core.fail (`Missing_tensor_sig r)))
lib/native/eval_direct.ml	159	keep:of_option-no	| None -> Core.fail (`Missing_input id))
lib/native/eval_op.ml	69	keep:other	| None -> fill 0. (bias_shape ~weight_shape:(shape_of weight))
lib/native/eval_op.ml	78	keep:other	| None -> fill 0. (bias_shape ~weight_shape:(shape_of weight))
lib/native/eval_op.ml	87	keep:other	| None ->
lib/native/eval_op.ml	102	keep:other	| None -> fill 0. (bias_shape ~weight_shape:(shape_of weight))
lib/native/graph_builder.ml	105	reduce:of_option	| None -> Core.fail (`Missing_tensor_sig r)))
lib/native/graph_builder.ml	204	reduce:of_option	| None -> Core.fail (`Missing_tensor_sig r)))
lib/native/graph_builder.ml	249	keep:other	| Error e, _ -> (Error e, s)
lib/native/graph_builder.ml	276	keep:other	| Error e, _ -> Error e
lib/native/graph_ir.ml	319	keep:render	| None ->
lib/native/graph_ir.ml	330	keep:render	| None -> ()
lib/native/graph_ir.ml	336	keep:render	| None -> ()
lib/native/graph_ir.ml	342	keep:render	| None -> ()
lib/native/graph_ir.ml	352	keep:render	| None -> Tensor_id.pp fmt id
lib/native/graph_ir.ml	362	keep:render	| None -> Tensor_id.pp fmt id
lib/native/graph_ir.ml	439	keep:render	| None -> Fmt.pf fmt "%a <missing>" Node_id.pp id)
lib/native/graph_ir.ml	449	keep:render	| None -> Fmt.pf fmt "%a <missing>" Node_id.pp id)
lib/native/graph_ir.ml	472	keep:other	| None -> Index.make g
lib/native/graph_ir.ml	574	keep:other	| None -> Tensor_id.Map.empty
lib/native/graph_ir.ml	612	keep:other	| None -> []
lib/native/json_util.ml	25	keep:other	| Error s -> Jsont.Error.msg meta s
lib/native/json_util.ml	30	keep:other	| Error s -> Jsont.Error.msg meta s
lib/native/json_util.ml	45	keep:other	| None -> Jsont.Error.msgf meta "%s: missing %S" ctx key
lib/native/json_util.ml	51	keep:other	| None -> Jsont.Error.msgf meta "%s: expected object" ctx
lib/native/json_util.ml	62	keep:other	| None -> Jsont.Error.msgf meta "%s: unknown variant %S" kind key)
lib/native/json_util.ml	81	audit:option-fold	| None -> false
lib/native/json_util.ml	93	keep:other	| None -> Jsont.Error.msgf meta "f32: invalid hex %S" s)
lib/native/ops/conv.ml	15	reduce:or_raise	| Error e ->
lib/native/ops/pointwise.ml	93	keep:of_option-no	| None, None -> Core.fail (`Clamp Shape_error.Clamp.No_bounds)
lib/native/ops/pointwise.ml	120	keep:other	| None -> v
lib/native/ops/pointwise.ml	125	keep:other	| None -> v
lib/native/symint.ml	48	keep:other	| None -> add ()
lib/native/tensor.ml	154	keep:other	| None -> Jsont.Error.msgf Jsont.Meta.none "tensor: missing \"data\""
lib/native/tensor_sig.ml	41	keep:other	| None -> []
lib/native/transform/cluster_relation.ml	156	keep:other	| None, None -> 0
lib/native/transform/cluster_relation.ml	157	keep:other	| None, Some _ -> 1
lib/native/transform/cluster_relation.ml	181	keep:other	| None -> Id.Set.singleton id
lib/native/transform/cluster_relation.ml	186	keep:other	| None -> Id.Set.singleton id
lib/native/transform/cluster_relation.ml	345	reduce:transparent	| Error e -> Error e
lib/native/transform/correspondence.ml	20	keep:render	| None -> pp_packed fmt f
lib/native/transform/graph_map.ml	122	keep:other	| Error issue -> Core.fail (wrap issue)
lib/native/transform/graph_view.ml	109	keep:other	| None -> g :: acc
lib/native/transform/graph_view.ml	153	keep:other	| None -> parents
lib/native/transform/graph_view.ml	286	reduce:of_option	| None -> Core.fail (D.missing_sig id)
lib/native/transform/graph_view.ml	318	keep:of_option-no	| None -> Core.fail (`Graph_shape (D.missing_sig id)))
lib/native/transform/graph_view.ml	348	keep:of_option-no	| None -> Core.fail (`Graph_shape (D.missing_sig id))
lib/native/transform/graph_view.ml	352	defect	| Error e -> Core.fail (`Invalid_sig (id, e.Core.Error.kind))))
lib/native/transform/ground_eval.ml	77	keep:other	| None | Some Input.Input -> acc)
lib/native/transform/ground_eval.ml	113	audit:option-fold	| None -> false
lib/native/transform/ground_eval.ml	131	audit:option-fold	| None -> false
lib/native/transform/ground_eval.ml	140	reduce:option-map	| None -> None
lib/native/transform/ground_eval.ml	204	keep:other	| None, Some payload -> Ground_expr.Const (Tensor.read_at_raw payload at_axis)
lib/native/transform/ground_eval.ml	205	keep:other	| None, None ->
lib/native/transform/ground_eval.ml	273	keep:other	| None -> (
lib/native/transform/ground_eval.ml	279	keep:other	| None, Some payload ->
lib/native/transform/ground_eval.ml	284	keep:other	| None, None ->
lib/native/transform/ground_eval.ml	321	keep:other	| None -> (n + 1, e))
lib/native/transform/ground_eval.ml	369	audit:option-fold	| None -> false)
lib/native/transform/ground_expr.ml	222	keep:other	| None -> Cell c)
lib/native/transform/ground_expr.ml	342	keep:other	| None ->
lib/native/transform/ground_expr.ml	351	keep:other	| None -> Unary (op, x) ))
lib/native/transform/map_verify.ml	327	keep:other	| None ->
lib/native/transform/map_verify.ml	350	keep:other	| None -> acc)
lib/native/transform/map_verify.ml	371	keep:other	| None -> (
lib/native/transform/map_verify.ml	373	reduce:option-map	| None -> None
lib/native/transform/map_verify.ml	528	keep:other	| None -> None (* already projected; nothing to decide *)
lib/native/transform/map_verify.ml	531	reduce:option-map	| None -> None
lib/native/transform/map_verify.ml	538	audit:option-fold	| None -> false
lib/native/transform/map_verify.ml	628	keep:of_option-no	| None -> Core.fail (`Missing_signature id));
lib/native/transform/map_verify.ml	744	keep:other	| None, Some blocked ->
lib/native/transform/map_verify.ml	747	keep:other	| None, None -> (
lib/native/transform/map_verify.ml	797	keep:other	| None ->
lib/native/transform/map_verify.ml	861	keep:kind-other	| Error e, _ | Ok _, Error e ->
lib/native/transform/map_verify.ml	867	keep:other	| None -> Ground_eval.out_of_bounds rhs_env rhs
lib/native/transform/map_verify.ml	871	keep:other	| None ->
lib/native/transform/map_verify.ml	946	keep:other	| None -> Vec6.fold_coords shape ~init:verdict ~f:(step other)
lib/native/transform/map_verify.ml	993	keep:other	| None ->
lib/native/transform/map_verify.ml	1010	keep:other	| None ->
lib/native/transform/pass.ml	28	reduce:render	| Error e ->
lib/native/transform/pass.ml	117	keep:other	| None -> Core.return { audits = []; step }
lib/native/transform/pass.ml	133	keep:other	| Error e ->
lib/native/transform/passes/dce.ml	52	keep:other	| None -> rest
lib/native/transform/passes/fold_batch_norm.ml	155	keep:other	| None ->
lib/native/transform/passes/fold_const.ml	42	audit:error-to-none	| Error _ -> None
lib/native/transform/passes/fold_const.ml	52	audit:error-to-none	| Error _ -> None
lib/native/transform/passes/fold_const.ml	60	reduce:option-map	| None -> None
lib/native/transform/passes/reshape_to_permute.ml	57	keep:other	| None -> fail Rejected
lib/native/transform/passes/reuse_permute.ml	190	keep:other	| None -> tail)
lib/native/transform/passes/sink_permute_mean.ml	66	keep:other	| Error _ -> fail Rejected
lib/native/transform/passes/sink_permute_mean.ml	71	keep:other	| Error _ -> fail Rejected
lib/native/transform/pattern.ml	75	keep:other	| Error (Invalid _ as e) -> Error e
lib/native/transform/pattern.ml	76	keep:other	| Error (Mismatch _) -> b s
lib/native/transform/pattern.ml	85	keep:other	| Error (Invalid _ as e) -> Error e
lib/native/transform/pattern.ml	86	keep:other	| Error (Mismatch _) -> Ok (None, s)
lib/native/transform/pattern.ml	104	keep:other	| None -> Error (Mismatch (Unproduced edge))
lib/native/transform/pattern.ml	107	keep:other	| None -> Error (Mismatch (Wrong_op n.Node.id))
lib/native/transform/pattern.ml	159	keep:other	| None -> fail (Unproduced edge)
lib/native/transform/pattern.ml	164	exempt-lowering	| Error e -> Error (Invalid e.Core.Error.kind)
lib/native/transform/pattern.ml	173	keep:other	| None -> -1
lib/native/transform/pattern.ml	180	keep:other	| None -> return (List.rev acc)
lib/native/transform/pattern.ml	195	reduce:transparent	| Error e -> Error e
lib/native/transform/pattern.ml	199	exempt-lowering	| Error e -> Error (Invalid e.Core.Error.kind))
lib/native/transform/pattern.ml	227	keep:other	| Error _ -> (acc_exclusive, acc_touched, found)
lib/native/transform/pattern.ml	236	keep:other	| Error _ -> (acc_exclusive, acc_touched, found)
lib/native/transform/provenance.ml	15	keep:other	| None -> sources
lib/native/transform/recipe.ml	95	keep:of_option-no	| None -> Core.fail (`Unknown_source_edge id)
lib/native/transform/region.ml	82	keep:of_option-no	| None -> Core.fail (`Unknown_node id))
lib/native/transform/region.ml	90	audit:option-fold	| None -> false
lib/native/transform/region.ml	122	keep:other	| None -> acc)
lib/native/transform/rewrite.ml	186	keep:other	| None -> Core.return ())
lib/native/transform/rewrite.ml	245	keep:other	| None -> Core.return id
lib/native/transform/rewrite.ml	424	keep:other	| None, None ->
lib/native/transform/rewrite.ml	610	reduce:of_option	| None -> Core.fail (`Value_endpoint (Cluster_relation.Dangling_src id))
lib/native/transform/rewrite.ml	615	reduce:of_option	| None -> Core.fail (`Value_endpoint (Cluster_relation.Dangling_dst id))
lib/native/transform/rewrite.ml	620	reduce:of_option	| None -> Core.fail (`Node_endpoint (Cluster_relation.Dangling_src id))
lib/native/transform/rewrite.ml	625	reduce:of_option	| None -> Core.fail (`Node_endpoint (Cluster_relation.Dangling_dst id))
lib/native/transform/rewrite.ml	652	keep:other	| None -> Correspondence.Set.singleton s
lib/native/transform/rewrite.ml	672	keep:other	| None -> acc
lib/native/transform/rewrite.ml	806	keep:other	| None -> id),
lib/native/transform/rewrite.ml	906	keep:other	| None, _ ->
lib/native/transform/rewrite.ml	922	keep:other	| None, _ ->
lib/native4d/axis4.ml	43	keep:other	| None ->
lib/native4d/builder.ml	105	reduce:of_option	| None -> Core.fail (`Missing_tensor_sig r)))
lib/native4d/builder.ml	169	keep:other	| Error e, _ -> Error e
lib/native4d/domain.ml	32	keep:other	| None -> rest (* a graph input: nothing upstream *)
lib/native4d/domain.ml	51	keep:other	| None -> Core.return ()
lib/native4d/domain.ml	95	keep:other	| None -> Core.return ()
lib/native4d/domain.ml	133	keep:other	| None -> Core.return ()
lib/native4d/domain.ml	140	keep:other	| None -> Core.return ()
lib/native4d/domain.ml	171	keep:other	| None -> Core.return ()
lib/native4d/domain.ml	177	keep:other	| None -> Core.return ()
lib/native4d/eval_direct4.ml	43	reduce:of_option	| None -> Core.fail (`Missing_tensor { context; id })
lib/native4d/eval_direct4.ml	75	keep:of_option-no	| None -> Core.fail (`Missing_constant id)))
lib/native4d/eval_direct4.ml	87	reduce:of_option	| None -> Core.fail (`Missing_tensor_sig r)))
lib/native4d/eval_direct4.ml	139	keep:of_option-no	| None -> Core.fail (`Missing_input id))
lib/native4d/eval_op4.ml	49	keep:other	| None -> fill 0. (bias_shape ~weight_shape:(shape_of weight))
lib/native4d/eval_op4.ml	114	keep:other	| None ->
lib/native4d/graph.ml	39	keep:render	| None -> Tensor_id.pp fmt id
lib/native4d/graph.ml	45	keep:other	| None -> "?"
lib/native4d/graph_shape4.ml	64	keep:other	| None -> axis (* T and D are fixed *)
lib/native4d/lower.ml	137	keep:of_option-no	| None -> Core.fail (`Axis_outside_dialect (node, in_axis)))
lib/native4d/lower.ml	145	reduce:of_option	| None -> Core.fail (`Axis_outside_dialect (node, axis)))
lib/native4d/lower.ml	151	keep:other	| Error _ -> Core.fail (`Non_four_dimensional_tensor (id, shape))
lib/native4d/lower.ml	170	keep:of_option-no	| None -> Core.fail (`Missing_constant_payload (node, id))
lib/native4d/lower.ml	199	keep:other	| None, Some _, [ b ] -> ((fun _ -> 1.), b)
lib/native4d/lower.ml	242	keep:other	| None ->
lib/native4d/lower.ml	397	keep:other	| Error _ -> Core.fail (`Unsupported_op (node, n.Node.op))
lib/native4d/lower.ml	530	keep:of_option-no	| None -> Core.fail (`Bad_constant_payload id)
lib/native4d/lower.ml	718	keep:other	| None -> p
lib/native4d/lower.ml	726	keep:other	| None -> s)
lib/native4d/shape4.ml	50	keep:other	| Error _ ->
lib/native_aten_bridge/op_bridge.ml	110	keep:other	| Error message -> Core.fail (`Tensor_bridge { arg_name; message })
lib/native_aten_bridge/op_bridge.ml	141	keep:other	| None -> return None
lib/native_aten_bridge/op_bridge.ml	153	keep:other	| None -> return ()
lib/native_aten_bridge/op_bridge.ml	417	keep:other	| Error e, _ | _, Error e -> Some (Error e)
lib/native_aten_bridge/op_bridge.ml	758	keep:other	| Error e, _ | _, Error e -> Some (Error e)
lib/native_aten_bridge/op_bridge.ml	782	keep:other	| Error e -> Some (Error e)
lib/native_aten_bridge/op_bridge.ml	817	keep:other	| Error e -> Some (Error e)
lib/native_aten_bridge/op_bridge.ml	832	keep:other	| Error e, _ | _, Error e -> Some (Error e)
lib/native_aten_bridge/op_bridge.ml	853	keep:kind-other	| Error e ->
lib/native_aten_bridge/tensor_bridge.ml	34	exempt-lowering	| Error { Core.Error.kind = e; _ } ->
lib/native_aten_bridge/tensor_bridge.ml	41	keep:other	| None -> Error "float32 data_ptr returned null"
lib/native_aten_bridge/tensor_bridge.ml	58	keep:other	| None -> Error "int64 data_ptr returned null"
lib/native_graph/pt2_native_graph.ml	157	reduce:of_option	| None -> Core.fail (`Unknown_destination_tensor id)
lib/native_graph/pt2_native_graph.ml	162	reduce:of_option	| None -> Core.fail (`Unknown_destination_node id)
lib/native_graph/pt2_native_graph.ml	177	keep:other	| None ->
lib/native_graph/pt2_native_graph.ml	211	keep:other	| None -> (
lib/native_graph/pt2_native_graph.ml	235	keep:other	| None -> []
lib/native_interp/native_interp.ml	64	keep:other	| None -> malformed "no tensor metadata for %S" name
lib/native_interp/native_interp.ml	71	keep:other	| None -> malformed "%s: missing argument %S" node.target name
lib/native_interp/native_interp.ml	91	keep:other	| None -> default
lib/native_interp/native_interp.ml	100	keep:other	| None -> default
lib/native_interp/native_interp.ml	108	keep:other	| None -> default
lib/native_interp/native_interp.ml	116	keep:other	| None -> default
lib/native_interp/native_interp.ml	128	keep:other	| None -> default
lib/native_interp/native_interp.ml	138	keep:multi-arm	| None -> None
lib/native_interp/native_interp.ml	150	keep:other	| None -> ()
lib/native_interp/native_interp.ml	163	keep:other	| None | Some { arg = Argument.None _; _ } -> ()
lib/native_interp/native_interp.ml	198	keep:other	| None -> malformed "SSA tensor %S is not defined" name
lib/native_interp/native_interp.ml	226	keep:other	| None -> malformed "no metadata for convolution weight %S" weight_name
lib/native_interp/native_interp.ml	451	keep:other	| None -> malformed "no metadata for mean input"
lib/native_interp/native_interp.ml	466	keep:other	| None -> malformed "no metadata for permute input"
lib/native_interp/native_interp.ml	491	keep:other	| None -> malformed "no metadata for addmm weight"
lib/native_interp/native_interp.ml	548	keep:other	| Error _ as e -> e
lib/native_interp/native_interp.ml	628	reduce:option-map	| None -> None
lib/native_interp/native_interp.ml	679	reduce:of_option	| None -> Core.fail (`Malformed_graph "native output was not evaluated"))
lib/native_interp/native_interp.ml	724	keep:other	| None -> (
lib/native_interp/native_interp.ml	790	keep:other	| None -> Core.return None
lib/native_interp/native_interp.ml	846	keep:other	| None -> (
lib/native_interp/native_interp.ml	852	keep:other	| None -> Core.return acc
lib/native_interp/native_interp.ml	896	reduce:of_option	| None -> Core.fail (`Malformed_graph "native output was not evaluated"))
lib/native_op_walk/native_verify.ml	20	keep:render	| Error e ->
lib/pt2/pt2_archive.ml	71	keep:other	| Error e -> Core.fail (`Model_json_decode e)
lib/pt2/pt2_archive.ml	79	keep:other	| Error e -> Core.fail (`Weights_config_decode e)
lib/pt2/pt2_archive.ml	89	keep:other	| None -> Core.return { ModelWeightsConfig.config = String_map.empty }
lib/pt2/pt2_archive.ml	93	keep:other	| Error e -> Core.fail (`Constants_config_decode e))
lib/pt2/pt2_archive.ml	116	keep:of_option-no	| None -> Core.fail (`Missing_weight name)
lib/pt2/pt2_archive.ml	125	keep:other	| None -> (
lib/pt2/pt2_archive.ml	128	keep:of_option-no	| None -> Core.fail (`Missing_captured_tensor name))
lib/pt2/pt2_pickle.ml	79	keep:other	| None -> (
lib/pt2/pt2_pickle.ml	83	keep:other	| None -> find_in_dict rest))
